Freq (hertz)	Ra (norm)	Xa (norm)	Za (norm)	SPL (dB)	Ze (ohms)	Xd (mm) 	WPhase (deg)	UPhase (deg)	CPhase (deg)	Delay (msec)	Efficiency (%)	Ein (volts)	Pin (watts)	Iin (amps)	ZePhase (deg)
11537.502317	0.998546	0.005793	0.998563	36.424991	72.517047	0.000009	76.123546	-9283.876454	76.123546	4.368441	0.000291	2.830000	0.009139	0.039025	85.253465
11703.694619	1.000033	0.006760	1.000055	36.045959	73.560913	0.000009	175.137011	-9184.862989	175.137011	4.362537	0.000275	2.830000	0.008881	0.038472	85.320986
11872.280844	0.999964	0.004719	0.999975	35.672745	74.619826	0.000009	-89.588306	-9089.588306	-89.588306	4.361808	0.000259	2.830000	0.008631	0.037926	85.387544
12043.295474	1.000754	0.006886	1.000778	35.297107	75.694002	0.000008	1.815653	-8998.184347	1.815653	4.357451	0.000245	2.830000	0.008388	0.037387	85.453151
12216.773490	1.000394	0.005233	1.000407	34.925308	76.783660	0.000008	89.438783	-8910.561217	89.438783	4.359948	0.000231	2.830000	0.008151	0.036857	85.517822
12392.750375	1.001048	0.007167	1.001073	34.550170	77.889024	0.000008	173.020473	-8826.979527	173.020473	4.356434	0.000218	2.830000	0.007922	0.036334	85.581571
12571.262124	0.999828	0.005702	0.999844	34.182177	79.010320	0.000007	-107.224789	-8747.224789	-107.224789	4.362081	0.000206	2.830000	0.007698	0.035818	85.644409
12752.345251	1.001433	0.006455	1.001454	33.802583	80.147777	0.000007	-31.640811	-8671.640811	-31.640811	4.355353	0.000195	2.830000	0.007481	0.035310	85.706352
12936.036796	0.999715	0.006421	0.999736	33.437162	81.301627	0.000007	39.943974	-8600.056026	39.943974	4.362054	0.000184	2.830000	0.007270	0.034809	85.767411
13122.374331	1.000919	0.004908	1.000931	33.058685	82.472107	0.000006	107.363958	-8532.636042	107.363958	4.357478	0.000174	2.830000	0.007066	0.034315	85.827599
13311.395971	1.000964	0.006124	1.000983	32.685982	83.659457	0.000006	170.522044	-8469.477956	170.522044	4.356356	0.000164	2.830000	0.006866	0.033828	85.886929
13503.140379	0.999273	0.005097	0.999286	32.320203	84.863918	0.000006	-130.526527	-8410.526527	-130.526527	4.365123	0.000155	2.830000	0.006673	0.033348	85.945412
13697.646775	0.999880	0.004215	0.999889	31.944504	86.085738	0.000006	-75.938716	-8355.938716	-75.938716	4.361663	0.000146	2.830000	0.006485	0.032874	86.003062
13894.954944	1.000211	0.005906	1.000228	31.570691	87.325166	0.000005	-25.782879	-8305.782879	-25.782879	4.361847	0.000138	2.830000	0.006302	0.032408	86.059891
14095.105244	0.999556	0.006643	0.999578	31.200889	88.582456	0.000005	19.892474	-8260.107526	19.892474	4.363645	0.000131	2.830000	0.006124	0.031948	86.115909
14298.138616	0.999731	0.005057	0.999744	30.826919	89.857864	0.000005	61.164044	-8218.835956	61.164044	4.362217	0.000123	2.830000	0.005952	0.031494	86.171129
14504.096588	1.000022	0.003865	1.000030	30.452541	91.151653	0.000005	97.776025	-8182.223975	97.776025	4.361008	0.000116	2.830000	0.005784	0.031047	86.225562
14713.021288	1.000263	0.005010	1.000276	30.078978	92.464086	0.000005	129.724293	-8150.275707	129.724293	4.360882	0.000110	2.830000	0.005621	0.030606	86.279219
14924.955451	1.001066	0.005773	1.001083	29.702875	93.795432	0.000004	156.901558	-8123.098442	156.901558	4.356564	0.000104	2.830000	0.005462	0.030172	86.332112
15139.942425	1.000087	0.005270	1.000101	29.334197	95.145964	0.000004	179.383725	-8100.616275	179.383725	4.361150	0.000098	2.830000	0.005308	0.029744	86.384252
15358.026185	0.999492	0.006062	0.999510	28.964159	96.515957	0.000004	-163.087590	-8083.087590	-163.087590	4.364137	0.000093	2.830000	0.005159	0.029322	86.435648
15579.251340	0.999751	0.005026	0.999764	28.590005	97.905691	0.000004	-150.383399	-8070.383399	-150.383399	4.362141	0.000087	2.830000	0.005013	0.028905	86.486313
15803.663140	0.998949	0.005383	0.998963	28.220775	99.315452	0.000004	-142.771835	-8062.771835	-142.771835	4.366405	0.000083	2.830000	0.004872	0.028495	86.536256
16031.307485	0.999631	0.004680	0.999642	27.844868	100.745527	0.000004	-140.154362	-8060.154362	-140.154362	4.362714	0.000078	2.830000	0.004735	0.028091	86.585488
16262.230941	0.999109	0.005339	0.999123	27.474493	102.196209	0.000003	-142.767593	-8062.767593	-142.767593	4.365330	0.000074	2.830000	0.004601	0.027692	86.634018
16496.480741	0.999447	0.004625	0.999458	27.100090	103.667794	0.000003	-150.522587	-8070.522587	-150.522587	4.364059	0.000070	2.830000	0.004472	0.027299	86.681858
16734.104799	1.000014	0.005465	1.000029	26.725030	105.160584	0.000003	-163.648840	-8083.648840	-163.648840	4.360617	0.000066	2.830000	0.004345	0.026911	86.729016
16975.151720	0.999764	0.005216	0.999778	26.353284	106.674884	0.000003	177.902228	-8102.097772	177.902228	4.363364	0.000062	2.830000	0.004223	0.026529	86.775504
17219.670809	1.000638	0.004307	1.000648	25.976533	108.211004	0.000003	154.021004	-8125.978996	154.021004	4.357929	0.000058	2.830000	0.004104	0.026153	86.821329
17467.712080	1.000964	0.004036	1.000972	25.602296	109.769258	0.000003	124.576606	-8155.423394	124.576606	4.356781	0.000055	2.830000	0.003988	0.025781	86.866502
17719.326270	0.999870	0.003983	0.999878	25.234265	111.349964	0.000003	89.553062	-8190.446938	89.553062	4.361629	0.000052	2.830000	0.003876	0.025415	86.911032
17974.564843	0.998989	0.004382	0.998999	24.865406	112.953446	0.000003	48.787549	-8231.212451	48.787549	4.365821	0.000049	2.830000	0.003767	0.025055	86.954929
18233.480009	0.999716	0.004628	0.999727	24.489536	114.580033	0.000002	2.289743	-8277.710257	2.289743	4.363211	0.000047	2.830000	0.003660	0.024699	86.998200
18496.124725	1.000429	0.003547	1.000435	24.113475	116.230055	0.000002	-50.042323	-8330.042323	-50.042323	4.358912	0.000044	2.830000	0.003557	0.024348	87.040856
18762.552716	0.999493	0.003231	0.999498	23.744720	117.903852	0.000002	-108.338075	-8388.338075	-108.338075	4.363440	0.000042	2.830000	0.003457	0.024003	87.082905
19032.818477	0.999925	0.004242	0.999934	23.370285	119.601766	0.000002	-172.669669	-8452.669669	-172.669669	4.361501	0.000039	2.830000	0.003359	0.023662	87.124355
19306.977289	1.000363	0.003139	1.000368	22.995426	121.324143	0.000002	116.916071	-8523.083929	116.916071	4.359067	0.000037	2.830000	0.003265	0.023326	87.165216
19585.085230	0.999221	0.003777	0.999228	22.627757	123.071337	0.000002	40.273155	-8599.726845	40.273155	4.365006	0.000035	2.830000	0.003173	0.022995	87.205495
19867.199185	1.000274	0.003686	1.000281	22.250420	124.843704	0.000002	-42.629569	-8682.629569	-42.629569	4.360074	0.000033	2.830000	0.003083	0.022668	87.245202
20000.000000	1.000573	0.003387	1.000579	22.075434	125.678020	0.000002	108.873608	-8531.126392	108.873608	4.358494	0.000032	2.830000	0.003042	0.022518	87.263505
