Freq (hertz)	Ra (norm)	Xa (norm)	Za (norm)	SPL (dB)	Ze (ohms)	Xd (mm) 	WPhase (deg)	UPhase (deg)	CPhase (deg)	Delay (msec)	Efficiency (%)	Ein (volts)	Pin (watts)	Iin (amps)	ZePhase (deg)
6327.646895	1.002530	0.023325	1.002801	52.086430	39.802795	0.000058	-106.547464	-9106.547464	-106.547464	3.929463	0.003231	2.830000	0.030343	0.071101	81.326696
6418.793677	1.002235	0.009486	1.002280	51.707054	40.374856	0.000055	124.930335	-9235.069665	124.930335	3.929351	0.003046	2.830000	0.029489	0.070093	81.450614
6511.253386	0.990821	0.010692	0.990878	51.383701	40.955173	0.000053	-5.838816	-9365.838816	-5.838816	3.947933	0.002909	2.830000	0.028659	0.069100	81.572736
6605.044933	1.002484	0.020038	1.002684	50.964679	41.543865	0.000051	-138.877972	-9498.877972	-138.877972	3.925462	0.002718	2.830000	0.027852	0.068121	81.693097
6700.187504	1.005805	0.009437	1.005849	50.571689	42.141057	0.000049	86.747819	-9633.252181	86.747819	3.917481	0.002555	2.830000	0.027068	0.067155	81.811718
6796.700558	0.991746	0.011793	0.991816	50.260309	42.746867	0.000046	-49.798112	-9769.798112	-49.798112	3.943231	0.002447	2.830000	0.026306	0.066204	81.928623
6894.603838	1.001317	0.018587	1.001490	49.848863	43.361420	0.000045	171.535769	-9908.464231	171.535769	3.926348	0.002290	2.830000	0.025565	0.065265	82.043844
6993.917368	1.005213	0.006075	1.005232	49.452560	43.984844	0.000043	31.393226	-10048.606774	31.393226	3.916025	0.002151	2.830000	0.024846	0.064340	82.157403
7094.661463	0.993940	0.013012	0.994025	49.131534	44.617263	0.000041	-111.332873	-10191.332873	-111.332873	3.938073	0.002056	2.830000	0.024146	0.063428	82.269321
7196.856730	1.003220	0.019269	1.003405	48.720946	45.258808	0.000039	103.886473	-10336.113527	103.886473	3.925128	0.001925	2.830000	0.023466	0.062529	82.379629
7300.524071	0.999113	0.006196	0.999132	48.359220	45.909612	0.000037	-42.308720	-10482.308720	-42.308720	3.932517	0.001822	2.830000	0.022805	0.061643	82.488346
7405.684692	0.991910	0.015035	0.992024	48.021545	46.569804	0.000036	168.743064	-10631.256936	168.743064	3.949000	0.001735	2.830000	0.022163	0.060769	82.595497
7512.360102	1.005151	0.014024	1.005249	47.590569	47.239522	0.000034	17.803992	-10782.196008	17.803992	3.924551	0.001616	2.830000	0.021539	0.059907	82.701108
7620.572122	0.996833	0.007898	0.996864	47.250420	47.918904	0.000033	-135.068233	-10935.068233	-135.068233	3.933343	0.001538	2.830000	0.020932	0.059058	82.805198
7730.342884	0.999212	0.021096	0.999435	46.872557	48.608085	0.000032	69.351140	-11090.648860	69.351140	3.928153	0.001451	2.830000	0.020343	0.058221	82.907790
7841.694843	1.005992	0.011143	1.006054	46.466103	49.307210	0.000030	-87.841363	-11247.841363	-87.841363	3.915282	0.001359	2.830000	0.019770	0.057395	83.008909
7954.650775	0.994344	0.013387	0.994434	46.144235	50.016420	0.000029	112.334773	-11407.665227	112.334773	3.936427	0.001299	2.830000	0.019213	0.056581	83.108572
8069.233784	1.004219	0.015497	1.004339	45.729187	50.735860	0.000028	-49.803839	-11569.803839	-49.803839	3.920310	0.001215	2.830000	0.018672	0.055779	83.206805
8185.467307	0.995996	0.005370	0.996011	45.387235	51.465678	0.000027	146.192716	-11733.807284	146.192716	3.937114	0.001155	2.830000	0.018146	0.054988	83.303626
8303.375120	0.996351	0.017524	0.996505	45.017648	52.206022	0.000025	-20.888171	-11900.888171	-20.888171	3.941715	0.001092	2.830000	0.017635	0.054208	83.399057
8422.981339	1.003350	0.007755	1.003380	44.610384	52.957046	0.000024	170.192525	-12069.807475	170.192525	3.922903	0.001023	2.830000	0.017138	0.053440	83.493119
8544.310429	0.995205	0.012457	0.995283	44.274470	53.718900	0.000023	-1.463088	-12241.463088	-1.463088	3.931386	0.000974	2.830000	0.016655	0.052682	83.585830
8667.387209	1.005407	0.009864	1.005455	43.856252	54.491743	0.000022	-175.399367	-12415.399367	-175.399367	3.917376	0.000910	2.830000	0.016186	0.051934	83.677212
8792.236851	0.993920	0.007648	0.993950	43.531968	55.275731	0.000021	8.128714	-12591.871286	8.128714	3.941978	0.000869	2.830000	0.015730	0.051198	83.767283
8918.884894	1.003880	0.015363	1.003997	43.118690	56.071025	0.000021	-171.210277	-12771.210277	-171.210277	3.919097	0.000813	2.830000	0.015287	0.050472	83.856064
9047.357242	0.998680	0.004131	0.998689	42.763774	56.877789	0.000020	7.526435	-12592.473565	7.526435	3.924372	0.000771	2.830000	0.014856	0.049756	83.943571
9177.680175	0.999196	0.014811	0.999306	42.392598	57.696186	0.000019	-177.040330	-12417.040330	-177.040330	3.933224	0.000729	2.830000	0.014438	0.049050	84.029825
9309.880348	1.000583	0.005468	1.000598	42.010113	58.526385	0.000018	-3.727383	-12243.727383	-3.727383	3.925521	0.000686	2.830000	0.014031	0.048354	84.114843
9443.984802	0.997924	0.013848	0.998020	41.651696	59.368555	0.000017	166.478139	-12073.521861	166.478139	3.928990	0.000650	2.830000	0.013636	0.047668	84.198643
9580.020968	1.000601	0.005707	1.000618	41.264156	60.222868	0.000017	-25.600071	-11905.600071	-25.600071	3.930857	0.000612	2.830000	0.013252	0.046992	84.281244
9718.016671	0.996728	0.014761	0.996837	40.911119	61.089499	0.000016	139.014655	-11740.985345	139.014655	3.932895	0.000581	2.830000	0.012878	0.046325	84.362663
9858.000137	1.001836	0.006239	1.001856	40.513079	61.968626	0.000015	-58.626632	-11578.626632	-58.626632	3.925406	0.000545	2.830000	0.012515	0.045668	84.442916
10000.000000	0.996716	0.015396	0.996835	40.165324	62.860427	0.000015	100.405880	-11419.594120	100.405880	3.933065	0.000518	2.830000	0.012163	0.045020	84.522021
10144.045304	1.003637	0.006027	1.003655	39.759314	63.765087	0.000014	-103.016250	-11263.016250	-103.016250	3.919268	0.000485	2.830000	0.011820	0.044382	84.599995
10290.165513	0.997900	0.014282	0.998003	39.413854	64.682789	0.000013	50.220768	-11109.779232	50.220768	3.927715	0.000461	2.830000	0.011487	0.043752	84.676853
10438.390514	1.002794	0.003851	1.002801	39.016281	65.613722	0.000013	-159.001638	-10959.001638	-159.001638	3.920224	0.000433	2.830000	0.011163	0.043131	84.752612
10588.750628	0.997747	0.013749	0.997841	38.668410	66.558075	0.000012	-11.862593	-10811.862593	-11.862593	3.931671	0.000411	2.830000	0.010849	0.042519	84.827288
10741.276608	0.999518	0.004347	0.999527	38.284787	67.516042	0.000012	132.825909	-10667.174091	132.825909	3.928850	0.000387	2.830000	0.010543	0.041916	84.900897
10895.999653	1.000862	0.014969	1.000974	37.909290	68.487819	0.000011	-86.179118	-10526.179118	-86.179118	3.923902	0.000366	2.830000	0.010246	0.041321	84.973454
11052.951411	0.998496	0.004906	0.998508	37.543599	69.473606	0.000011	52.223365	-10387.776635	52.223365	3.928948	0.000346	2.830000	0.009957	0.040735	85.044975
11212.163986	1.003302	0.010857	1.003361	37.151737	70.473602	0.000010	-172.964109	-10252.964109	-172.964109	3.917977	0.000325	2.830000	0.009677	0.040157	85.115474
11373.669943	0.995333	0.007557	0.995362	36.812399	71.488013	0.000010	-41.155825	-10121.155825	-41.155825	3.936661	0.000309	2.830000	0.009404	0.039587	85.184965
